x_nm,y_nm,abs_ez,abs_ez_squared
275.4,586.6666666666666,7.05672589389445e-08,4.979738034156043e-15
240.97499999999997,613.3333333333334,1.1131550576543271e-07,1.2391141823814083e-14
252.45,613.3333333333334,1.1128287693674398e-07,1.2383878699318507e-14
263.92499999999995,613.3333333333333,1.1125201348206484e-07,1.2377010503813537e-14
275.4,613.3333333333333,1.1122291376891916e-07,1.2370536547248428e-14
-229.49999999999994,720.0000000000001,1.3583811363108882e-06,1.8451993114852597e-12
-218.02499999999995,720.0,1.3585324792395485e-06,1.8456104971487542e-12
-206.5499999999999,720.0,1.3589788016748889e-06,1.846823383401717e-12
-229.49999999999997,746.6666666666669,2.8849314811627644e-06,8.322829651003983e-12
-218.02499999999995,746.6666666666667,2.8848819314703878e-06,8.322543758524316e-12
-206.54999999999993,746.6666666666667,2.884172140505284e-06,8.318448936066832e-12
-229.5,773.3333333333334,4.548011919625619e-06,2.0684412421056704e-11
-218.02499999999998,773.3333333333334,4.548333311105739e-06,2.0687335908914094e-11
-206.54999999999993,773.3333333333334,4.548888402170703e-06,2.0692385695403134e-11
-229.49999999999997,800.0000000000001,8.676615309306216e-06,7.5283653225687e-11
-218.02499999999995,800.0,8.677569459949034e-06,7.530021173224017e-11
-206.54999999999995,800.0,8.680776409919473e-06,7.535587907901442e-11
-275.4,639.9999999999999,2.1229507041287477e-07,4.5069196921607456e-14
-263.925,640.0,2.1246668474997685e-07,4.514209212864605e-14
-252.45,640.0,2.1250883047159134e-07,4.516000302840355e-14
-240.97500000000002,640.0,2.1242151744449675e-07,4.512290107342264e-14
-275.4,666.6666666666666,4.514656482919835e-07,2.0382123158770092e-13
-263.925,666.6666666666667,4.5139083816994667e-07,2.03753688783767e-13
-252.45,666.6666666666666,4.514258091381855e-07,2.0378526115606546e-13
-240.97500000000002,666.6666666666667,4.5157045202796655e-07,2.0391587314474205e-13
-275.4,693.3333333333334,7.11855433177307e-07,5.067381577440514e-13
-263.925,693.3333333333334,7.119338406448839e-07,5.06849793455375e-13
-252.45,693.3333333333334,7.119909284025171e-07,5.069310821274782e-13
-240.97500000000002,693.3333333333334,7.120267073145351e-07,5.069820319291787e-13
137.69999999999985,719.9999999999998,1.3575481685993543e-06,1.842937030067461e-12
149.1749999999999,719.9999999999998,1.3571428971386785e-06,1.8418368432539656e-12
160.6499999999999,719.9999999999998,1.3571458619364046e-06,1.8418448905711065e-12
137.6999999999999,746.6666666666665,2.8817523564429695e-06,8.304496643864607e-12
