path_index,segment,s_norm,kx_norm,ky_norm,mode_index,wavelength_nm,freq_thz_real,freq_thz_imag,q_value,period_nm,radius_nm,axis_gap_nm
12,M-G,1.565685424949238,0.1,0.1,12,1002.9377994055939,298.91430772444363,3.0127746121561163,49.60781110514656,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,1,980.846382662257,305.6466978919675,0.8048765405006969,189.87178934413413,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,2,980.8637963740664,305.6412716100186,0.8051184704651746,189.81136492461025,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,3,977.9364562860476,306.5561735355844,2.946954341479226,52.01237243833718,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,4,977.9246765498443,306.55986620327366,2.9456725383941724,52.035632305957904,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,5,983.7704755129214,304.73821431131404,0.03383648342634616,4503.101141917649,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,6,987.8419643415606,303.48220547587755,2.972215013300311,51.053205121068046,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,7,987.8745478882533,303.4721955746875,2.9732716812034505,51.03337806181492,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,8,971.0973902957315,308.7151309393419,0.7967852396040894,193.7254328987933,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,9,971.079274411874,308.7208901472712,0.79654845425568,193.78663563897675,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,10,990.8726875400338,302.553962552215,0.8131566998940432,186.03669046300593,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,11,990.9232000171507,302.53853981298573,0.8136256082234853,185.9199960984297,616.0,243.0,130.0
13,M-G,1.6363961030678928,0.05,0.05,12,968.2915577333786,309.60969927463583,2.9208616532519116,52.99971995077806,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,1,980.9839842164391,305.60382516281265,2.1278744037938477e-05,7180964.830864616,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,2,976.086572700023,307.13716015037744,0.8011703881239951,191.68029966107696,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,3,976.0815089720717,307.1387535204069,0.8011716885325006,191.68098293824534,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,4,976.0720964077427,307.14171535415477,0.8011397257004698,191.6904788896893,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,5,976.0556732534097,307.14688333373994,0.8009753330898242,191.73304760141434,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,6,976.0465784478056,307.1497453295273,0.8008685354331909,191.76040245069035,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,7,976.0257938795763,307.1562861144927,0.8004887976442089,191.85545570308756,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,8,976.0067060617123,307.162293187199,0.8004256979469991,191.87433260515957,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,9,975.9921006124707,307.166889785142,0.8003192525439916,191.90272432453935,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,10,973.2180122255587,308.04244705092685,2.9348018355310113,52.480961971865284,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,11,973.2129795769766,308.0440399904138,2.9347991805157405,52.48128083780512,616.0,243.0,130.0
14,G,1.7071067811865477,0.0,0.0,12,973.2085002725148,308.045457798666,2.9348737664491797,52.48018864050862,616.0,243.0,130.0
