period_nm,fill,kx_norm,mode_index,freq_thz_real,freq_thz_imag,wavelength_nm,q_value,score
640.0,0.75,0.0,5,320.4823817485624,12.485483269467808,935.441306833538,12.834200119921464,123.47500509811647
640.0,0.75,0.0,6,289.31997354624735,7.131949847439528,1036.1968941355465,20.283371289417953,133.12549273016228
640.0,0.75,0.0,7,324.82580111730937,0.04997792340359201,922.9330212341455,3249.692854324991,111.94855561137462
640.0,0.75,0.0,8,324.9225237806717,0.4373989316057676,922.6582833093006,371.42583154904446,121.64299564741317
680.0,0.25,0.0,1,305.8146523675002,0.05163714436688415,980.3076984020267,2961.18865709027,55.59303763065569
680.0,0.25,0.0,2,305.8011386625375,0.342833931367746,980.351019329695,445.99018749768277,63.857766293302014
680.0,0.25,0.0,3,305.7702187402741,0.3280747998622248,980.450153828252,466.0068662217922,63.76623067121754
680.0,0.25,0.0,4,305.70806210921126,0.2247560966958368,980.6494991712127,680.0884750257231,62.323845018915335
680.0,0.25,0.0,5,310.66781088808847,0.894019706393411,964.9936282198028,173.74774217302314,82.60718008315375
680.0,0.25,0.0,6,310.77819263001106,1.3787163637685573,964.6508832005152,112.70562996022467,84.82966069141159
680.0,0.25,0.0,7,310.9039097110999,1.4581876843756933,964.2608170433592,106.60627333586689,85.4613553379729
680.0,0.25,0.0,8,310.9560116627908,0.1984296818192943,964.0992511992439,783.5420810329471,76.96012554357615
680.0,0.35,0.0,1,305.75110211283095,0.32243174411061826,980.511454998347,474.13306490060637,63.7524525680607
680.0,0.35,0.0,2,305.71551139513366,0.33670160610093786,980.6256039541344,453.9858228408405,64.05518104578641
680.0,0.35,0.0,3,305.7148449232667,0.25517626081691425,980.6277417612704,599.026813749366,62.85327913332459
